Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,17930574683834;69,11263789243837;80000;0;facil_1;greenfield;False;False
facil_2;36,00013908088834;68,99930455955837;80000;0;facil_2;greenfield;False;False
facil_3;36,26263907983834;68,84097122685837;80000;0;facil_3;greenfield;False;False
facil_4;36,17347241352834;68,77097122713836;80000;0;facil_4;greenfield;False;False
facil_5;36,29930574635834;68,56597122795837;80000;0;facil_5;greenfield;False;False
facil_6;36,48430574561834;68,90013789328836;80000;0;facil_6;greenfield;False;False
facil_7;36,19680574676834;69,16263789223837;80000;0;facil_7;greenfield;False;False
facil_8;36,075972413918336;68,79180456038837;80000;0;facil_8;greenfield;False;False
facil_9;35,71597241535834;69,36597122475837;80000;0;facil_9;greenfield;False;False
facil_10;36,51847241214834;68,36763789541837;80000;0;facil_10;greenfield;False;False
facil_11;35,98013908096834;68,71597122735837;80000;0;facil_11;greenfield;False;False
facil_12;35,84597241483834;68,87097122673836;80000;0;facil_12;greenfield;False;False
facil_13;35,93680574780834;68,60763789445836;80000;0;facil_13;greenfield;False;False
facil_14;36,33763907953834;69,28097122509837;80000;0;facil_14;greenfield;False;False
facil_15;36,31597241295834;69,12763789237837;80000;0;facil_15;greenfield;False;False
facil_16;35,90763908125834;68,47847122830836;80000;0;facil_16;greenfield;False;False
facil_17;36,04763908069834;68,65097122761837;80000;0;facil_17;greenfield;False;False
facil_18;36,22013908000834;69,58347122388837;80000;0;facil_18;greenfield;False;False
facil_19;36,10597241379834;68,58680456120837;80000;0;facil_19;greenfield;False;False
facil_20;35,62597241571834;68,69347122744837;80000;0;facil_20;greenfield;False;False
facil_21;36,18097241349834;68,71263789403837;80000;0;facil_21;greenfield;False;False
facil_22;36,51847241214834;68,73347122728836;80000;0;facil_22;greenfield;False;False
facil_23;36,12930574703834;68,75347122720837;80000;0;facil_23;greenfield;False;False
facil_24;35,98013908096834;68,62847122770836;80000;0;facil_24;greenfield;False;False
facil_25;36,29513907970834;69,19930455875837;80000;0;facil_25;greenfield;False;False
facil_26;36,19847241342834;68,77513789378837;80000;0;facil_26;greenfield;False;False
facil_27;36,33430574621834;68,72513789398836;80000;0;facil_27;greenfield;False;False
facil_28;36,06597241395834;68,59097122785836;80000;0;facil_28;greenfield;False;False
facil_29;36,07013908060834;69,04763789269836;80000;0;facil_29;greenfield;False;False
facil_30;36,28847241306834;68,85847122678837;80000;0;facil_30;greenfield;False;False
