Name;Latitude;Longitude;Capacity
facil_1;29,0;9,0;68,0
facil_2;-49,0;12,0;68,0
facil_3;60,0;-20,0;68,0
facil_4;22,0;-58,0;68,0
facil_5;27,0;28,0;68,0
facil_6;39,0;26,0;68,0
facil_7;32,0;-67,0;68,0
facil_8;-5,0;53,0;68,0
facil_9;-13,0;63,0;68,0
facil_10;-11,0;64,0;68,0
facil_11;17,0;-69,0;68,0
facil_12;8,0;55,0;68,0
facil_13;42,0;3,0;68,0
facil_14;44,0;18,0;68,0
facil_15;4,0;-35,0;68,0
facil_16;46,0;48,0;68,0
facil_17;69,0;11,0;68,0
facil_18;-26,0;68,0;68,0
facil_19;27,0;-30,0;68,0
facil_20;27,0;29,0;68,0
facil_21;-5,0;-63,0;68,0
facil_22;-4,0;29,0;68,0
facil_23;36,0;25,0;68,0
facil_24;-24,0;-22,0;68,0
facil_25;-36,0;-32,0;68,0
