Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,14680574696834;69,13013789236837;80000;0;facil_1;greenfield;False;False
facil_2;36,46180574570834;68,50763789485836;80000;0;facil_2;greenfield;False;False
facil_3;36,02097241413834;68,67597122751836;80000;0;facil_3;greenfield;False;False
facil_4;35,85097241481834;69,28597122507837;80000;0;facil_4;greenfield;False;False
facil_5;36,25180574654834;68,83763789353837;80000;0;facil_5;greenfield;False;False
facil_6;35,77930574843834;68,64930456095837;80000;0;facil_6;greenfield;False;False
facil_7;36,27763907977834;69,10930455911837;80000;0;facil_7;greenfield;False;False
facil_8;36,51847241214834;68,73347122728836;80000;0;facil_8;greenfield;False;False
facil_9;36,35930574611834;68,83263789355837;80000;0;facil_9;greenfield;False;False
facil_10;35,62597241571834;68,44847122842836;80000;0;facil_10;greenfield;False;False
facil_11;36,09013908052834;69,03847122606837;80000;0;facil_11;greenfield;False;False
facil_12;35,83180574822834;68,81763789361837;80000;0;facil_12;greenfield;False;False
facil_13;35,93430574781834;68,63430456101837;80000;0;facil_13;greenfield;False;False
facil_14;36,09430574717834;68,51930456147836;80000;0;facil_14;greenfield;False;False
facil_15;36,12430574705834;69,53180455742836;80000;0;facil_15;greenfield;False;False
facil_16;36,32847241290834;68,81513789362836;80000;0;facil_16;greenfield;False;False
facil_17;36,26180574650834;68,76430456049837;80000;0;facil_17;greenfield;False;False
facil_18;35,39847241662834;68,28347122908836;80000;0;facil_18;greenfield;False;False
facil_19;36,19430574677834;69,13763789233836;80000;0;facil_19;greenfield;False;False
facil_20;36,20847241338834;68,81097122697837;80000;0;facil_20;greenfield;False;False
facil_21;36,17097241353834;68,76763789381836;80000;0;facil_21;greenfield;False;False
facil_22;36,24430574657834;68,54097122805837;80000;0;facil_22;greenfield;False;False
facil_23;36,03513908074834;68,98513789294836;80000;0;facil_23;greenfield;False;False
facil_24;36,31513907962834;68,73097122729837;80000;0;facil_24;greenfield;False;False
facil_25;36,31930574627834;68,59097122785836;80000;0;facil_25;greenfield;False;False
facil_26;36,34430574617834;69,28263789175837;80000;0;facil_26;greenfield;False;False
facil_27;36,09847241382834;68,56680456128836;80000;0;facil_27;greenfield;False;False
facil_28;36,00430574753834;68,60763789445836;80000;0;facil_28;greenfield;False;False
facil_29;36,18513908014834;68,68013789416837;80000;0;facil_29;greenfield;False;False
facil_30;36,25513907986834;68,70513789406837;80000;0;facil_30;greenfield;False;False
facil_31;36,45763907905834;68,30097122901837;80000;0;facil_31;greenfield;False;False
facil_32;36,06430574729834;68,63097122769837;80000;0;facil_32;greenfield;False;False
facil_33;35,56180574930834;69,48763789093837;80000;0;facil_33;greenfield;False;False
facil_34;36,07097241393834;69,09347122584836;80000;0;facil_34;greenfield;False;False
facil_35;35,98263908095834;68,71680456068836;80000;0;facil_35;greenfield;False;False
facil_36;36,33597241287834;68,54097122805837;80000;0;facil_36;greenfield;False;False
facil_37;36,16180574690834;68,74013789392836;80000;0;facil_37;greenfield;False;False
facil_38;36,26263907983834;68,84930456015837;80000;0;facil_38;greenfield;False;False
facil_39;35,60180574914834;68,65680456092836;80000;0;facil_39;greenfield;False;False
facil_40;36,36513907942834;68,75930456051836;80000;0;facil_40;greenfield;False;False
facil_41;36,49847241222834;68,86680456008837;80000;0;facil_41;greenfield;False;False
facil_42;36,214305746698344;68,59097122785836;80000;0;facil_42;greenfield;False;False
facil_43;36,32013907960834;68,75930456051836;80000;0;facil_43;greenfield;False;False
facil_44;36,27597241311834;68,97430455965836;80000;0;facil_44;greenfield;False;False
facil_45;36,11097241377834;68,67013789420837;80000;0;facil_45;greenfield;False;False
facil_46;35,91763908121834;68,72263789399837;80000;0;facil_46;greenfield;False;False
facil_47;36,42930574583834;68,53597122807837;80000;0;facil_47;greenfield;False;False
facil_48;36,34680574616834;68,74847122722836;80000;0;facil_48;greenfield;False;False
facil_49;36,11180574710834;68,98180455962837;80000;0;facil_49;greenfield;False;False
facil_50;36,09847241382834;68,62763789437837;80000;0;facil_50;greenfield;False;False
facil_51;36,31680574628834;69,13847122566837;80000;0;facil_51;greenfield;False;False
facil_52;36,167639080218336;68,67513789418837;80000;0;facil_52;greenfield;False;False
facil_53;36,02680574744834;68,63347122768836;80000;0;facil_53;greenfield;False;False
facil_54;36,16847241354834;68,59430456117836;80000;0;facil_54;greenfield;False;False
facil_55;35,90763908125834;68,47680456164836;80000;0;facil_55;greenfield;False;False
facil_56;36,42597241251834;68,90763789325837;80000;0;facil_56;greenfield;False;False
facil_57;36,23013907996834;68,82263789359837;80000;0;facil_57;greenfield;False;False
facil_58;36,44513907910834;68,65763789425837;80000;0;facil_58;greenfield;False;False
facil_59;35,87847241470834;68,78847122706837;80000;0;facil_59;greenfield;False;False
facil_60;35,76180574850834;68,82013789360836;80000;0;facil_60;greenfield;False;False
facil_61;35,92347241452834;68,53013789476836;80000;0;facil_61;greenfield;False;False
facil_62;36,36097241277834;68,88763789333836;80000;0;facil_62;greenfield;False;False
