Name;Latitude;Longitude;Demand
cust_1;86,0;1065,0;1
cust_2;14,0;454,0;1
cust_3;1327,0;1893,0;1
cust_4;2773,0;1286,0;1
cust_5;2469,0;1838,0;1
cust_6;3835,0;963,0;1
cust_7;1031,0;428,0;1
cust_8;3853,0;1712,0;1
cust_9;1868,0;197,0;1
cust_10;1544,0;863,0;1
cust_11;457,0;1607,0;1
cust_12;3174,0;1064,0;1
cust_13;192,0;1004,0;1
cust_14;2318,0;1925,0;1
cust_15;2232,0;1374,0;1
cust_16;396,0;828,0;1
cust_17;2365,0;1649,0;1
cust_18;2499,0;658,0;1
cust_19;1410,0;307,0;1
cust_20;2990,0;214,0;1
cust_21;3646,0;1018,0;1
cust_22;3394,0;1028,0;1
cust_23;1779,0;90,0;1
cust_24;1058,0;372,0;1
cust_25;2933,0;1459,0;1
cust_26;3099,0;173,0;1
cust_27;2178,0;978,0;1
cust_28;138,0;1610,0;1
cust_29;2082,0;1753,0;1
cust_30;2302,0;1127,0;1
cust_31;805,0;272,0;1
cust_32;22,0;1617,0;1
cust_33;3213,0;1085,0;1
cust_34;99,0;536,0;1
cust_35;1533,0;1780,0;1
cust_36;3564,0;676,0;1
cust_37;29,0;6,0;1
cust_38;3808,0;1375,0;1
cust_39;2221,0;291,0;1
cust_40;3499,0;1885,0;1
cust_41;3124,0;408,0;1
cust_42;781,0;671,0;1
cust_43;1027,0;1041,0;1
cust_44;3249,0;378,0;1
cust_45;3297,0;491,0;1
cust_46;213,0;220,0;1
cust_47;721,0;186,0;1
cust_48;3736,0;1542,0;1
cust_49;868,0;731,0;1
cust_50;960,0;303,0;1
