Name;Latitude;Longitude;Demand
cust_1;377,0;105,0;1
cust_2;535,0;93,0;1
cust_3;820,0;625,0;1
cust_4;689,0;745,0;1
cust_5;774,0;283,0;1
cust_6;399,0;810,0;1
cust_7;242,0;139,0;1
cust_8;300,0;948,0;1
cust_9;557,0;255,0;1
cust_10;22,0;828,0;1
cust_11;27,0;768,0;1
cust_12;961,0;829,0;1
cust_13;825,0;225,0;1
cust_14;288,0;996,0;1
cust_15;126,0;160,0;1
cust_16;219,0;243,0;1
cust_17;504,0;918,0;1
cust_18;532,0;806,0;1
cust_19;566,0;734,0;1
cust_20;327,0;943,0;1
cust_21;848,0;66,0;1
cust_22;45,0;889,0;1
cust_23;952,0;169,0;1
cust_24;736,0;63,0;1
cust_25;939,0;925,0;1
cust_26;569,0;517,0;1
cust_27;969,0;917,0;1
cust_28;603,0;637,0;1
cust_29;188,0;762,0;1
cust_30;800,0;102,0;1
cust_31;879,0;687,0;1
cust_32;289,0;83,0;1
cust_33;836,0;360,0;1
cust_34;887,0;699,0;1
cust_35;21,0;962,0;1
cust_36;857,0;715,0;1
cust_37;447,0;519,0;1
cust_38;931,0;500,0;1
cust_39;316,0;483,0;1
cust_40;572,0;230,0;1
cust_41;417,0;554,0;1
cust_42;488,0;340,0;1
cust_43;760,0;763,0;1
cust_44;403,0;224,0;1
cust_45;470,0;796,0;1
cust_46;67,0;194,0;1
cust_47;927,0;576,0;1
cust_48;524,0;679,0;1
cust_49;155,0;89,0;1
cust_50;629,0;678,0;1
cust_51;469,0;465,0;1
cust_52;810,0;467,0;1
cust_53;354,0;298,0;1
cust_54;87,0;548,0;1
cust_55;618,0;236,0;1
cust_56;338,0;855,0;1
cust_57;774,0;799,0;1
cust_58;811,0;201,0;1
cust_59;684,0;462,0;1
cust_60;892,0;995,0;1
cust_61;449,0;985,0;1
cust_62;120,0;176,0;1
cust_63;552,0;983,0;1
cust_64;455,0;433,0;1
cust_65;244,0;763,0;1
cust_66;790,0;650,0;1
cust_67;189,0;400,0;1
cust_68;717,0;607,0;1
cust_69;351,0;60,0;1
cust_70;546,0;941,0;1
cust_71;138,0;585,0;1
cust_72;567,0;342,0;1
cust_73;790,0;315,0;1
cust_74;568,0;9,0;1
cust_75;20,0;172,0;1
