Name;Latitude;Longitude;Capacity
facil_1;377,0;105,0;6
facil_2;535,0;93,0;4
facil_3;820,0;625,0;5
facil_4;689,0;745,0;5
facil_5;774,0;283,0;3
facil_6;399,0;810,0;2
facil_7;242,0;139,0;3
facil_8;300,0;948,0;6
facil_9;557,0;255,0;4
facil_10;22,0;828,0;4
facil_11;27,0;768,0;4
facil_12;961,0;829,0;4
facil_13;825,0;225,0;4
facil_14;288,0;996,0;3
facil_15;126,0;160,0;4
facil_16;219,0;243,0;5
facil_17;504,0;918,0;8
facil_18;532,0;806,0;5
facil_19;566,0;734,0;5
facil_20;327,0;943,0;5
facil_21;848,0;66,0;5
facil_22;45,0;889,0;2
facil_23;952,0;169,0;4
facil_24;736,0;63,0;7
facil_25;939,0;925,0;6
facil_26;569,0;517,0;7
facil_27;969,0;917,0;6
facil_28;603,0;637,0;3
facil_29;188,0;762,0;5
facil_30;800,0;102,0;7
facil_31;879,0;687,0;5
facil_32;289,0;83,0;4
facil_33;836,0;360,0;4
facil_34;887,0;699,0;5
facil_35;21,0;962,0;2
facil_36;857,0;715,0;5
facil_37;447,0;519,0;7
facil_38;931,0;500,0;3
facil_39;316,0;483,0;4
facil_40;572,0;230,0;7
facil_41;417,0;554,0;6
facil_42;488,0;340,0;7
facil_43;760,0;763,0;5
facil_44;403,0;224,0;3
facil_45;470,0;796,0;5
facil_46;67,0;194,0;9
facil_47;927,0;576,0;4
facil_48;524,0;679,0;3
facil_49;155,0;89,0;5
facil_50;629,0;678,0;3
facil_51;469,0;465,0;7
facil_52;810,0;467,0;6
facil_53;354,0;298,0;4
facil_54;87,0;548,0;4
facil_55;618,0;236,0;5
facil_56;338,0;855,0;4
facil_57;774,0;799,0;4
facil_58;811,0;201,0;6
facil_59;684,0;462,0;6
facil_60;892,0;995,0;3
facil_61;449,0;985,0;3
facil_62;120,0;176,0;8
facil_63;552,0;983,0;5
facil_64;455,0;433,0;5
facil_65;244,0;763,0;5
facil_66;790,0;650,0;5
facil_67;189,0;400,0;3
facil_68;717,0;607,0;2
facil_69;351,0;60,0;8
facil_70;546,0;941,0;9
facil_71;138,0;585,0;6
facil_72;567,0;342,0;3
facil_73;790,0;315,0;6
facil_74;568,0;9,0;4
facil_75;20,0;172,0;5
facil_76;600,0;355,0;4
facil_77;909,0;984,0;3
facil_78;992,0;956,0;5
facil_79;36,0;62,0;6
facil_80;614,0;755,0;5
facil_81;883,0;36,0;6
facil_82;401,0;520,0;7
facil_83;463,0;924,0;6
facil_84;109,0;540,0;5
facil_85;218,0;461,0;3
facil_86;337,0;584,0;4
facil_87;157,0;686,0;4
facil_88;789,0;99,0;6
facil_89;246,0;760,0;5
facil_90;792,0;669,0;4
facil_91;52,0;48,0;6
facil_92;60,0;712,0;2
facil_93;629,0;450,0;4
facil_94;712,0;438,0;5
facil_95;661,0;974,0;3
facil_96;533,0;49,0;5
facil_97;853,0;566,0;3
facil_98;495,0;195,0;8
facil_99;573,0;191,0;6
facil_100;519,0;673,0;3
facil_101;737,0;157,0;5
facil_102;493,0;383,0;6
facil_103;957,0;695,0;3
facil_104;536,0;532,0;6
facil_105;926,0;788,0;3
facil_106;513,0;86,0;5
facil_107;59,0;246,0;7
facil_108;803,0;472,0;6
facil_109;391,0;39,0;8
facil_110;311,0;531,0;5
facil_111;706,0;871,0;2
facil_112;741,0;723,0;4
facil_113;936,0;7,0;5
facil_114;100,0;581,0;7
facil_115;799,0;359,0;6
facil_116;477,0;410,0;6
facil_117;689,0;805,0;4
facil_118;45,0;244,0;7
facil_119;818,0;770,0;5
facil_120;339,0;47,0;8
facil_121;607,0;57,0;3
facil_122;763,0;168,0;6
facil_123;324,0;924,0;6
facil_124;358,0;40,0;7
facil_125;977,0;409,0;3
facil_126;823,0;138,0;4
facil_127;453,0;911,0;6
facil_128;771,0;182,0;5
facil_129;912,0;18,0;5
facil_130;251,0;585,0;3
facil_131;422,0;585,0;4
facil_132;514,0;160,0;9
facil_133;854,0;59,0;4
facil_134;24,0;75,0;6
facil_135;22,0;64,0;6
facil_136;729,0;52,0;7
facil_137;73,0;223,0;9
facil_138;572,0;821,0;4
facil_139;126,0;236,0;6
facil_140;259,0;824,0;4
facil_141;167,0;213,0;7
facil_142;277,0;169,0;3
facil_143;184,0;250,0;6
facil_144;153,0;833,0;3
facil_145;563,0;253,0;5
facil_146;978,0;112,0;2
facil_147;724,0;23,0;5
facil_148;161,0;329,0;4
facil_149;15,0;579,0;2
facil_150;461,0;782,0;4
facil_151;851,0;737,0;6
facil_152;237,0;951,0;2
facil_153;105,0;942,0;2
facil_154;972,0;950,0;5
