Name;Latitude;Longitude;Capacity
facil_1;735,0;289,0;10000000000
facil_2;841,0;735,0;10000000000
facil_3;846,0;821,0;10000000000
facil_4;907,0;810,0;10000000000
facil_5;55,0;136,0;10000000000
facil_6;372,0;422,0;10000000000
facil_7;437,0;584,0;10000000000
facil_8;509,0;822,0;10000000000
facil_9;57,0;519,0;10000000000
facil_10;563,0;333,0;10000000000
facil_11;750,0;8,0;10000000000
facil_12;644,0;692,0;10000000000
facil_13;123,0;787,0;10000000000
facil_14;865,0;618,0;10000000000
facil_15;833,0;453,0;10000000000
facil_16;736,0;643,0;10000000000
facil_17;90,0;930,0;10000000000
facil_18;804,0;192,0;10000000000
facil_19;435,0;164,0;10000000000
facil_20;540,0;911,0;10000000000
facil_21;747,0;80,0;10000000000
facil_22;486,0;239,0;10000000000
facil_23;511,0;784,0;10000000000
facil_24;639,0;247,0;10000000000
facil_25;337,0;11,0;10000000000
facil_26;95,0;706,0;10000000000
facil_27;719,0;839,0;10000000000
facil_28;943,0;421,0;10000000000
facil_29;55,0;633,0;10000000000
facil_30;396,0;807,0;10000000000
facil_31;916,0;252,0;10000000000
facil_32;191,0;716,0;10000000000
facil_33;552,0;500,0;10000000000
facil_34;226,0;520,0;10000000000
facil_35;666,0;833,0;10000000000
facil_36;450,0;431,0;10000000000
facil_37;427,0;307,0;10000000000
facil_38;4,0;89,0;10000000000
facil_39;736,0;784,0;10000000000
facil_40;615,0;382,0;10000000000
facil_41;739,0;386,0;10000000000
facil_42;229,0;527,0;10000000000
facil_43;594,0;197,0;10000000000
facil_44;910,0;398,0;10000000000
facil_45;492,0;214,0;10000000000
facil_46;974,0;107,0;10000000000
facil_47;914,0;556,0;10000000000
facil_48;384,0;827,0;10000000000
facil_49;151,0;908,0;10000000000
facil_50;390,0;873,0;10000000000
facil_51;70,0;232,0;10000000000
facil_52;418,0;29,0;10000000000
facil_53;128,0;721,0;10000000000
facil_54;211,0;129,0;10000000000
facil_55;641,0;993,0;10000000000
facil_56;220,0;883,0;10000000000
facil_57;293,0;551,0;10000000000
facil_58;244,0;952,0;10000000000
facil_59;910,0;489,0;10000000000
facil_60;324,0;280,0;10000000000
facil_61;466,0;437,0;10000000000
facil_62;879,0;676,0;10000000000
facil_63;359,0;770,0;10000000000
facil_64;95,0;631,0;10000000000
facil_65;920,0;56,0;10000000000
facil_66;577,0;407,0;10000000000
facil_67;178,0;769,0;10000000000
facil_68;225,0;359,0;10000000000
facil_69;882,0;228,0;10000000000
facil_70;385,0;516,0;10000000000
facil_71;759,0;814,0;10000000000
facil_72;234,0;405,0;10000000000
facil_73;33,0;412,0;10000000000
facil_74;423,0;135,0;10000000000
