Name;Latitude;Longitude;Capacity
facil_1;2650,0;802,0;10000000000
facil_2;1774,0;107,0;10000000000
facil_3;1307,0;964,0;10000000000
facil_4;3806,0;746,0;10000000000
facil_5;2687,0;1353,0;10000000000
facil_6;43,0;1957,0;10000000000
facil_7;3092,0;1668,0;10000000000
facil_8;185,0;1542,0;10000000000
facil_9;834,0;629,0;10000000000
facil_10;40,0;462,0;10000000000
facil_11;1183,0;1391,0;10000000000
facil_12;2048,0;1628,0;10000000000
facil_13;1097,0;643,0;10000000000
facil_14;1838,0;1732,0;10000000000
facil_15;234,0;1118,0;10000000000
facil_16;3314,0;1881,0;10000000000
facil_17;737,0;1285,0;10000000000
facil_18;779,0;777,0;10000000000
facil_19;2312,0;1949,0;10000000000
facil_20;2576,0;189,0;10000000000
facil_21;3078,0;1541,0;10000000000
facil_22;2781,0;478,0;10000000000
facil_23;705,0;1812,0;10000000000
facil_24;3409,0;1917,0;10000000000
facil_25;323,0;1714,0;10000000000
facil_26;1660,0;1556,0;10000000000
facil_27;3729,0;1188,0;10000000000
facil_28;693,0;1383,0;10000000000
facil_29;2361,0;640,0;10000000000
facil_30;2433,0;1538,0;10000000000
facil_31;554,0;1825,0;10000000000
facil_32;913,0;317,0;10000000000
facil_33;3586,0;1909,0;10000000000
facil_34;2636,0;727,0;10000000000
facil_35;1000,0;457,0;10000000000
facil_36;482,0;1337,0;10000000000
facil_37;3704,0;1082,0;10000000000
facil_38;3635,0;1174,0;10000000000
facil_39;1362,0;1526,0;10000000000
facil_40;2049,0;417,0;10000000000
facil_41;2552,0;1909,0;10000000000
facil_42;3939,0;640,0;10000000000
facil_43;219,0;898,0;10000000000
facil_44;812,0;351,0;10000000000
facil_45;901,0;1552,0;10000000000
facil_46;2513,0;1572,0;10000000000
facil_47;242,0;584,0;10000000000
facil_48;826,0;1226,0;10000000000
facil_49;3278,0;799,0;10000000000
facil_50;86,0;1065,0;10000000000
facil_51;14,0;454,0;10000000000
facil_52;1327,0;1893,0;10000000000
facil_53;2773,0;1286,0;10000000000
facil_54;2469,0;1838,0;10000000000
facil_55;3835,0;963,0;10000000000
facil_56;1031,0;428,0;10000000000
facil_57;3853,0;1712,0;10000000000
facil_58;1868,0;197,0;10000000000
facil_59;1544,0;863,0;10000000000
facil_60;457,0;1607,0;10000000000
facil_61;3174,0;1064,0;10000000000
facil_62;192,0;1004,0;10000000000
facil_63;2318,0;1925,0;10000000000
facil_64;2232,0;1374,0;10000000000
facil_65;396,0;828,0;10000000000
facil_66;2365,0;1649,0;10000000000
facil_67;2499,0;658,0;10000000000
facil_68;1410,0;307,0;10000000000
facil_69;2990,0;214,0;10000000000
facil_70;3646,0;1018,0;10000000000
facil_71;3394,0;1028,0;10000000000
facil_72;1779,0;90,0;10000000000
facil_73;1058,0;372,0;10000000000
facil_74;2933,0;1459,0;10000000000
facil_75;3099,0;173,0;10000000000
facil_76;2178,0;978,0;10000000000
facil_77;138,0;1610,0;10000000000
facil_78;2082,0;1753,0;10000000000
facil_79;2302,0;1127,0;10000000000
facil_80;805,0;272,0;10000000000
facil_81;22,0;1617,0;10000000000
facil_82;3213,0;1085,0;10000000000
facil_83;99,0;536,0;10000000000
facil_84;1533,0;1780,0;10000000000
facil_85;3564,0;676,0;10000000000
facil_86;29,0;6,0;10000000000
facil_87;3808,0;1375,0;10000000000
facil_88;2221,0;291,0;10000000000
facil_89;3499,0;1885,0;10000000000
facil_90;3124,0;408,0;10000000000
facil_91;781,0;671,0;10000000000
facil_92;1027,0;1041,0;10000000000
facil_93;3249,0;378,0;10000000000
facil_94;3297,0;491,0;10000000000
facil_95;213,0;220,0;10000000000
facil_96;721,0;186,0;10000000000
facil_97;3736,0;1542,0;10000000000
facil_98;868,0;731,0;10000000000
facil_99;960,0;303,0;10000000000
