Name;Latitude;Longitude;Capacity
facil_1;927,0;318,0;3
facil_2;319,0;475,0;6
facil_3;471,0;281,0;6
facil_4;894,0;615,0;7
facil_5;712,0;832,0;4
facil_6;677,0;210,0;3
facil_7;336,0;967,0;4
facil_8;490,0;360,0;5
facil_9;367,0;685,0;5
facil_10;153,0;169,0;8
facil_11;799,0;63,0;3
facil_12;247,0;455,0;6
facil_13;492,0;585,0;3
facil_14;131,0;701,0;4
facil_15;309,0;721,0;5
facil_16;210,0;256,0;6
facil_17;511,0;753,0;4
facil_18;447,0;796,0;5
facil_19;394,0;856,0;4
facil_20;131,0;13,0;3
facil_21;181,0;425,0;6
facil_22;892,0;585,0;7
facil_23;161,0;651,0;3
facil_24;964,0;365,0;4
facil_25;82,0;353,0;6
facil_26;706,0;842,0;4
facil_27;793,0;53,0;3
facil_28;364,0;841,0;4
facil_29;126,0;306,0;8
facil_30;86,0;477,0;4
facil_31;51,0;277,0;7
facil_32;192,0;360,0;6
facil_33;52,0;568,0;3
facil_34;682,0;45,0;3
facil_35;778,0;300,0;3
facil_36;10,0;737,0;3
facil_37;928,0;438,0;3
facil_38;95,0;240,0;7
facil_39;391,0;368,0;7
facil_40;586,0;170,0;7
facil_41;645,0;731,0;2
facil_42;381,0;396,0;6
facil_43;387,0;491,0;8
facil_44;388,0;753,0;6
facil_45;429,0;276,0;6
facil_46;547,0;989,0;4
facil_47;840,0;945,0;3
facil_48;88,0;969,0;6
facil_49;331,0;421,0;7
facil_50;55,0;132,0;4
facil_51;904,0;771,0;3
facil_52;63,0;190,0;6
facil_53;731,0;528,0;4
facil_54;320,0;84,0;4
facil_55;308,0;276,0;4
facil_56;891,0;182,0;2
facil_57;836,0;473,0;5
facil_58;209,0;741,0;4
facil_59;864,0;533,0;10
facil_60;852,0;600,0;9
facil_61;180,0;150,0;9
facil_62;544,0;140,0;7
facil_63;956,0;881,0;5
facil_64;432,0;487,0;8
facil_65;129,0;968,0;6
facil_66;597,0;962,0;4
facil_67;51,0;423,0;4
facil_68;827,0;605,0;9
facil_69;776,0;619,0;5
facil_70;354,0;297,0;6
facil_71;311,0;129,0;4
facil_72;552,0;106,0;7
facil_73;24,0;318,0;4
facil_74;148,0;944,0;6
facil_75;502,0;869,0;2
facil_76;396,0;492,0;8
facil_77;815,0;500,0;6
facil_78;425,0;338,0;8
facil_79;178,0;511,0;5
facil_80;168,0;274,0;8
facil_81;775,0;603,0;6
facil_82;481,0;465,0;6
facil_83;281,0;777,0;4
facil_84;216,0;211,0;8
facil_85;784,0;740,0;3
facil_86;127,0;992,0;6
facil_87;544,0;117,0;7
facil_88;92,0;170,0;9
facil_89;846,0;755,0;4
facil_90;614,0;326,0;3
facil_91;180,0;372,0;5
facil_92;720,0;252,0;4
facil_93;262,0;291,0;4
facil_94;171,0;186,0;9
facil_95;868,0;613,0;7
facil_96;291,0;119,0;5
facil_97;427,0;974,0;3
facil_98;481,0;557,0;5
facil_99;403,0;645,0;3
facil_100;819,0;502,0;5
facil_101;915,0;919,0;6
facil_102;581,0;85,0;7
facil_103;527,0;743,0;3
facil_104;953,0;893,0;5
facil_105;955,0;912,0;5
facil_106;269,0;924,0;3
facil_107;216,0;84,0;5
facil_108;601,0;952,0;4
facil_109;441,0;439,0;9
facil_110;170,0;949,0;6
facil_111;614,0;92,0;8
facil_112;439,0;212,0;4
facil_113;413,0;509,0;8
facil_114;545,0;336,0;4
facil_115;50,0;806,0;3
facil_116;166,0;86,0;7
facil_117;658,0;870,0;4
facil_118;122,0;511,0;5
facil_119;178,0;170,0;8
