Name;Latitude;Longitude;Capacity
facil_1;-34,0;39,0;113,0
facil_2;0,0;67,0;113,0
facil_3;-38,0;-7,0;113,0
facil_4;-66,0;4,0;113,0
facil_5;-14,0;-63,0;113,0
facil_6;-65,0;-16,0;113,0
facil_7;23,0;-19,0;113,0
facil_8;-4,0;58,0;113,0
facil_9;29,0;-62,0;113,0
facil_10;31,0;-21,0;113,0
facil_11;-71,0;-7,0;113,0
facil_12;44,0;0,0;113,0
facil_13;0,0;65,0;113,0
facil_14;52,0;-29,0;113,0
facil_15;25,0;30,0;113,0
facil_16;44,0;-6,0;113,0
facil_17;-52,0;-43,0;113,0
facil_18;30,0;14,0;113,0
facil_19;-61,0;-33,0;113,0
facil_20;63,0;36,0;113,0
facil_21;-47,0;52,0;113,0
facil_22;45,0;24,0;113,0
facil_23;55,0;-36,0;113,0
facil_24;-40,0;47,0;113,0
facil_25;-36,0;-33,0;113,0
facil_26;8,0;-34,0;113,0
facil_27;33,0;-30,0;113,0
facil_28;18,0;-65,0;113,0
facil_29;44,0;16,0;113,0
facil_30;4,0;-42,0;113,0
facil_31;-46,0;54,0;113,0
facil_32;3,0;-53,0;113,0
facil_33;34,0;54,0;113,0
facil_34;49,0;-30,0;113,0
facil_35;-16,0;66,0;113,0
