Name;Latitude;Longitude;Demand
cust_1;2650,0;802,0;1
cust_2;1774,0;107,0;1
cust_3;1307,0;964,0;1
cust_4;3806,0;746,0;1
cust_5;2687,0;1353,0;1
cust_6;43,0;1957,0;1
cust_7;3092,0;1668,0;1
cust_8;185,0;1542,0;1
cust_9;834,0;629,0;1
cust_10;86,0;1065,0;1
cust_11;14,0;454,0;1
cust_12;1327,0;1893,0;1
cust_13;2773,0;1286,0;1
cust_14;2469,0;1838,0;1
cust_15;3835,0;963,0;1
cust_16;1031,0;428,0;1
cust_17;3853,0;1712,0;1
cust_18;1868,0;197,0;1
cust_19;1544,0;863,0;1
cust_20;457,0;1607,0;1
cust_21;3174,0;1064,0;1
cust_22;192,0;1004,0;1
cust_23;2318,0;1925,0;1
cust_24;2232,0;1374,0;1
cust_25;396,0;828,0;1
cust_26;2365,0;1649,0;1
cust_27;2499,0;658,0;1
cust_28;1410,0;307,0;1
cust_29;2990,0;214,0;1
cust_30;3646,0;1018,0;1
cust_31;3394,0;1028,0;1
cust_32;1779,0;90,0;1
cust_33;1058,0;372,0;1
cust_34;2933,0;1459,0;1
cust_35;3099,0;173,0;1
cust_36;2178,0;978,0;1
cust_37;138,0;1610,0;1
cust_38;2082,0;1753,0;1
cust_39;2302,0;1127,0;1
cust_40;805,0;272,0;1
cust_41;22,0;1617,0;1
cust_42;3213,0;1085,0;1
cust_43;99,0;536,0;1
cust_44;1533,0;1780,0;1
cust_45;3564,0;676,0;1
cust_46;29,0;6,0;1
cust_47;3808,0;1375,0;1
cust_48;2221,0;291,0;1
cust_49;3499,0;1885,0;1
cust_50;3124,0;408,0;1
cust_51;781,0;671,0;1
cust_52;1027,0;1041,0;1
cust_53;3249,0;378,0;1
cust_54;3297,0;491,0;1
cust_55;213,0;220,0;1
cust_56;721,0;186,0;1
cust_57;3736,0;1542,0;1
cust_58;868,0;731,0;1
cust_59;960,0;303,0;1
cust_60;1380,0;939,0;1
cust_61;2848,0;96,0;1
cust_62;3510,0;1671,0;1
cust_63;457,0;334,0;1
cust_64;3888,0;666,0;1
cust_65;984,0;965,0;1
cust_66;2721,0;1482,0;1
cust_67;1286,0;525,0;1
cust_68;2716,0;1432,0;1
cust_69;738,0;1325,0;1
cust_70;1251,0;1832,0;1
cust_71;2728,0;1698,0;1
cust_72;3815,0;169,0;1
cust_73;3683,0;1533,0;1
cust_74;1247,0;1945,0;1
cust_75;123,0;862,0;1
cust_76;1234,0;1946,0;1
cust_77;252,0;1240,0;1
cust_78;611,0;673,0;1
cust_79;2576,0;1676,0;1
cust_80;928,0;1700,0;1
cust_81;53,0;857,0;1
cust_82;1807,0;1711,0;1
cust_83;274,0;1420,0;1
cust_84;2574,0;946,0;1
cust_85;178,0;24,0;1
cust_86;2678,0;1825,0;1
cust_87;1795,0;962,0;1
cust_88;3384,0;1498,0;1
cust_89;3520,0;1079,0;1
cust_90;1256,0;61,0;1
cust_91;1424,0;1728,0;1
cust_92;3913,0;192,0;1
cust_93;3085,0;1528,0;1
cust_94;2573,0;1969,0;1
cust_95;463,0;1670,0;1
cust_96;3875,0;598,0;1
cust_97;298,0;1513,0;1
cust_98;3479,0;821,0;1
cust_99;2542,0;236,0;1
cust_100;3955,0;1743,0;1
cust_101;1323,0;280,0;1
cust_102;3447,0;1830,0;1
cust_103;2936,0;337,0;1
cust_104;1621,0;1830,0;1
cust_105;3373,0;1646,0;1
cust_106;1393,0;1368,0;1
cust_107;3874,0;1318,0;1
cust_108;938,0;955,0;1
cust_109;3022,0;474,0;1
cust_110;2482,0;1183,0;1
cust_111;3854,0;923,0;1
cust_112;376,0;825,0;1
cust_113;2519,0;135,0;1
cust_114;2945,0;1622,0;1
cust_115;953,0;268,0;1
cust_116;2628,0;1479,0;1
cust_117;2097,0;981,0;1
cust_118;890,0;1846,0;1
cust_119;2139,0;1806,0;1
cust_120;2421,0;1007,0;1
cust_121;2290,0;1810,0;1
cust_122;1115,0;1052,0;1
cust_123;2588,0;302,0;1
cust_124;327,0;265,0;1
cust_125;241,0;341,0;1
cust_126;1917,0;687,0;1
cust_127;2991,0;792,0;1
cust_128;2573,0;599,0;1
cust_129;19,0;674,0;1
cust_130;3911,0;1673,0;1
cust_131;872,0;1559,0;1
cust_132;2863,0;558,0;1
cust_133;929,0;1766,0;1
cust_134;839,0;620,0;1
cust_135;3893,0;102,0;1
cust_136;2178,0;1619,0;1
cust_137;3822,0;899,0;1
cust_138;378,0;1048,0;1
cust_139;1178,0;100,0;1
cust_140;2599,0;901,0;1
cust_141;3416,0;143,0;1
cust_142;2961,0;1605,0;1
cust_143;611,0;1384,0;1
cust_144;3113,0;885,0;1
cust_145;2597,0;1830,0;1
cust_146;2586,0;1286,0;1
cust_147;161,0;906,0;1
cust_148;1429,0;134,0;1
cust_149;742,0;1025,0;1
cust_150;1625,0;1651,0;1
cust_151;1187,0;706,0;1
cust_152;1787,0;1009,0;1
cust_153;22,0;987,0;1
cust_154;3640,0;43,0;1
cust_155;3756,0;882,0;1
cust_156;776,0;392,0;1
cust_157;1724,0;1642,0;1
cust_158;198,0;1810,0;1
cust_159;3950,0;1558,0;1
