Name;Latitude;Longitude;Demand
cust_1;221,0;348,0;1
cust_2;117,0;545,0;1
cust_3;493,0;645,0;1
cust_4;135,0;12,0;1
cust_5;775,0;997,0;1
cust_6;745,0;444,0;1
cust_7;950,0;311,0;1
cust_8;530,0;150,0;1
cust_9;900,0;508,0;1
cust_10;48,0;519,0;1
cust_11;269,0;217,0;1
cust_12;722,0;349,0;1
cust_13;480,0;733,0;1
cust_14;977,0;422,0;1
cust_15;999,0;220,0;1
cust_16;636,0;332,0;1
cust_17;851,0;162,0;1
cust_18;559,0;567,0;1
cust_19;389,0;69,0;1
cust_20;529,0;835,0;1
cust_21;303,0;427,0;1
cust_22;400,0;638,0;1
cust_23;894,0;904,0;1
cust_24;482,0;109,0;1
cust_25;579,0;800,0;1
cust_26;184,0;82,0;1
cust_27;669,0;753,0;1
cust_28;906,0;424,0;1
cust_29;374,0;692,0;1
cust_30;174,0;613,0;1
cust_31;75,0;37,0;1
cust_32;38,0;563,0;1
cust_33;838,0;157,0;1
cust_34;710,0;709,0;1
cust_35;176,0;67,0;1
cust_36;449,0;326,0;1
cust_37;71,0;389,0;1
cust_38;710,0;115,0;1
cust_39;237,0;547,0;1
cust_40;530,0;27,0;1
cust_41;631,0;223,0;1
cust_42;171,0;342,0;1
cust_43;226,0;65,0;1
cust_44;6,0;998,0;1
cust_45;24,0;635,0;1
cust_46;668,0;165,0;1
cust_47;318,0;608,0;1
cust_48;429,0;82,0;1
cust_49;212,0;237,0;1
cust_50;853,0;126,0;1
cust_51;387,0;47,0;1
cust_52;677,0;144,0;1
cust_53;111,0;790,0;1
cust_54;957,0;32,0;1
cust_55;511,0;647,0;1
cust_56;457,0;561,0;1
cust_57;86,0;687,0;1
cust_58;290,0;456,0;1
cust_59;473,0;563,0;1
cust_60;807,0;725,0;1
cust_61;461,0;468,0;1
cust_62;739,0;235,0;1
cust_63;257,0;340,0;1
cust_64;588,0;545,0;1
cust_65;6,0;311,0;1
cust_66;268,0;976,0;1
cust_67;552,0;414,0;1
cust_68;994,0;946,0;1
cust_69;452,0;534,0;1
cust_70;422,0;545,0;1
cust_71;248,0;611,0;1
cust_72;43,0;366,0;1
cust_73;977,0;96,0;1
cust_74;822,0;580,0;1
cust_75;940,0;650,0;1
cust_76;86,0;263,0;1
cust_77;715,0;99,0;1
cust_78;668,0;981,0;1
cust_79;424,0;638,0;1
cust_80;297,0;607,0;1
cust_81;251,0;282,0;1
cust_82;237,0;413,0;1
cust_83;202,0;573,0;1
cust_84;181,0;385,0;1
cust_85;126,0;528,0;1
cust_86;386,0;811,0;1
cust_87;978,0;846,0;1
cust_88;70,0;99,0;1
cust_89;333,0;357,0;1
cust_90;49,0;870,0;1
cust_91;157,0;734,0;1
cust_92;627,0;268,0;1
cust_93;818,0;433,0;1
cust_94;738,0;555,0;1
cust_95;350,0;909,0;1
cust_96;337,0;926,0;1
cust_97;978,0;59,0;1
cust_98;42,0;595,0;1
cust_99;870,0;933,0;1
cust_100;19,0;120,0;1
cust_101;165,0;679,0;1
cust_102;131,0;984,0;1
cust_103;232,0;755,0;1
cust_104;319,0;417,0;1
cust_105;187,0;376,0;1
cust_106;251,0;482,0;1
cust_107;657,0;219,0;1
cust_108;209,0;397,0;1
cust_109;800,0;377,0;1
cust_110;228,0;116,0;1
cust_111;566,0;559,0;1
cust_112;490,0;156,0;1
cust_113;216,0;547,0;1
cust_114;964,0;677,0;1
cust_115;85,0;897,0;1
cust_116;292,0;807,0;1
cust_117;600,0;893,0;1
cust_118;938,0;222,0;1
cust_119;543,0;747,0;1
cust_120;572,0;976,0;1
cust_121;569,0;59,0;1
cust_122;712,0;574,0;1
cust_123;971,0;515,0;1
cust_124;616,0;306,0;1
cust_125;695,0;837,0;1
cust_126;421,0;821,0;1
cust_127;604,0;995,0;1
cust_128;537,0;957,0;1
cust_129;1000,0;653,0;1
cust_130;282,0;817,0;1
cust_131;380,0;874,0;1
cust_132;778,0;101,0;1
cust_133;462,0;74,0;1
cust_134;87,0;682,0;1
cust_135;441,0;228,0;1
cust_136;608,0;430,0;1
cust_137;511,0;313,0;1
cust_138;710,0;300,0;1
cust_139;630,0;24,0;1
cust_140;626,0;650,0;1
cust_141;531,0;719,0;1
cust_142;598,0;824,0;1
cust_143;995,0;622,0;1
cust_144;258,0;981,0;1
cust_145;358,0;281,0;1
cust_146;279,0;169,0;1
cust_147;286,0;268,0;1
cust_148;259,0;659,0;1
cust_149;782,0;132,0;1
cust_150;862,0;518,0;1
cust_151;457,0;603,0;1
cust_152;210,0;438,0;1
cust_153;44,0;44,0;1
cust_154;527,0;818,0;1
cust_155;164,0;156,0;1
cust_156;23,0;86,0;1
cust_157;342,0;930,0;1
cust_158;39,0;282,0;1
cust_159;269,0;848,0;1
cust_160;436,0;886,0;1
cust_161;323,0;340,0;1
cust_162;237,0;891,0;1
cust_163;333,0;488,0;1
cust_164;517,0;137,0;1
cust_165;591,0;972,0;1
cust_166;541,0;888,0;1
cust_167;122,0;280,0;1
cust_168;159,0;655,0;1
cust_169;200,0;158,0;1
cust_170;446,0;283,0;1
cust_171;107,0;315,0;1
cust_172;588,0;270,0;1
cust_173;158,0;374,0;1
cust_174;26,0;353,0;1
cust_175;959,0;76,0;1
cust_176;852,0;328,0;1
cust_177;927,0;736,0;1
cust_178;437,0;138,0;1
cust_179;53,0;938,0;1
cust_180;333,0;192,0;1
cust_181;922,0;499,0;1
cust_182;407,0;948,0;1
cust_183;970,0;664,0;1
cust_184;237,0;738,0;1
cust_185;8,0;561,0;1
cust_186;747,0;852,0;1
cust_187;989,0;908,0;1
cust_188;100,0;860,0;1
cust_189;10,0;960,0;1
cust_190;842,0;190,0;1
cust_191;595,0;716,0;1
cust_192;286,0;965,0;1
cust_193;199,0;373,0;1
cust_194;159,0;67,0;1
cust_195;979,0;25,0;1
cust_196;488,0;479,0;1
cust_197;804,0;620,0;1
cust_198;742,0;853,0;1
cust_199;528,0;160,0;1
cust_200;223,0;342,0;1
cust_201;503,0;159,0;1
cust_202;711,0;681,0;1
cust_203;339,0;340,0;1
cust_204;342,0;509,0;1
cust_205;931,0;593,0;1
cust_206;766,0;953,0;1
cust_207;710,0;172,0;1
cust_208;521,0;451,0;1
cust_209;172,0;159,0;1
cust_210;685,0;836,0;1
cust_211;639,0;155,0;1
cust_212;763,0;656,0;1
cust_213;269,0;241,0;1
cust_214;825,0;761,0;1
cust_215;330,0;177,0;1
cust_216;901,0;124,0;1
cust_217;713,0;860,0;1
cust_218;619,0;926,0;1
cust_219;692,0;19,0;1
cust_220;96,0;876,0;1
cust_221;949,0;178,0;1
cust_222;79,0;795,0;1
cust_223;833,0;852,0;1
cust_224;336,0;444,0;1
cust_225;877,0;0,0;1
cust_226;296,0;597,0;1
cust_227;566,0;735,0;1
cust_228;940,0;377,0;1
cust_229;349,0;269,0;1
cust_230;939,0;827,0;1
cust_231;908,0;120,0;1
cust_232;50,0;741,0;1
cust_233;670,0;569,0;1
cust_234;753,0;744,0;1
cust_235;577,0;351,0;1
cust_236;141,0;616,0;1
cust_237;97,0;625,0;1
cust_238;64,0;875,0;1
cust_239;496,0;160,0;1
cust_240;515,0;598,0;1
cust_241;344,0;803,0;1
cust_242;274,0;510,0;1
cust_243;291,0;170,0;1
cust_244;800,0;300,0;1
cust_245;74,0;609,0;1
cust_246;365,0;207,0;1
